Prefix	fqFile	ReferenceFile	numTimesRebuildCon	MajorityConsensus	RaconUsed	MedakaUsed	MedakaModel	referenceLength	Consensus	Reference	readLength	AlignedReadLength	SNPs	Insertions	Deletions	ReadsInCluster	DetectedReferences	DectableReferences	TotalReferences	elapsedTime	userTime	kernalTime	maxResidentMemory	cpuPercentage	primers	maxReadLength	minPercReadsToKeepClust
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	653	SRR11595307.3961--D1_19-3	HAP41	656	649	2	2	0	35172	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595308.66--D1_19-0	HAP04	692	637	5	9	1	46276	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595303.3859--D1_19-0	HAP13	710	644	3	2	2	10756	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	654	SRR11595145.3106--D1_19-0	HAP44	671	659	4	5	0	54911	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595280.3424--D1_19-0	HAP17	737	648	1	0	0	17556	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595144.1810--D1_19-3	HAP62	663	658	0	2	1	73122	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	FALSE	TRUE	TRUE	r941_min_high_g303	658	SRR11595141.3553--D1_19-5	HAP24	661	656	0	1	0	30591	27	41	50	16608.51	19765.98	2332.85	1119456	133%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-0--con.fasta	HAP11	645	645	0	1	14	1531	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-10--con.fasta	HAP35	650	650	0	2	6	6550	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-11--con.fasta	HAP12	653	653	0	0	2	7913	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	653	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-12--con.fasta	HAP41	652	652	1	0	1	14285	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-14--con.fasta	HAP36	651	651	2	2	7	7044	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-15--con.fasta	HAP60	657	657	0	3	3	10763	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-16--con.fasta	HAP55	653	653	3	3	8	13661	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-17--con.fasta	HAP16	652	652	0	0	3	2438	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-18--con.fasta	HAP38	655	655	0	0	3	5416	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-19--con.fasta	HAP24	658	658	0	1	1	4110	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-1--con.fasta	HAP17	647	647	0	1	0	18519	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-20--con.fasta	HAP23	644	644	1	0	1	3892	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-21--con.fasta	HAP04	647	647	0	1	6	10871	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-22--con.fasta	HAP13	656	656	2	2	4	12251	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-23--con.fasta	HAP30	642	642	0	0	9	850	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-24--con.fasta	HAP58	656	656	0	0	0	1691	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-29--con.fasta	HAP08	650	650	0	0	5	744	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-2--con.fasta	HAP19	652	652	0	0	6	4317	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-31--con.fasta	HAP07	656	656	1	1	3	765	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	NA	NA	NA	NA	NA	NA	NA	950	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-3--con.fasta	HAP45	651	651	0	0	4	9233	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-4--con.fasta	HAP28	655	655	2	3	6	843	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-5--con.fasta	HAP09	656	656	1	1	3	992	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-6--con.fasta	HAP62	656	656	0	0	2	11010	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-7--con.fasta	HAP39	655	655	2	1	1	57066	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-8--con.fasta	HAP44	651	651	0	1	4	20330	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-9--con.fasta	HAP10	649	649	1	1	3	9294	26	38	50	571.68	1252.61	74.38	388412	232%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-0--con.fasta	HAP62	655	652	1	0	1	25540	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	653	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-10--con.fasta	HAP41	668	659	5	10	4	33595	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-11--con.fasta	HAP04	657	655	0	0	3	24771	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	NA	NA	NA	NA	NA	NA	NA	2862	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-13--con.fasta	HAP28	661	659	2	8	7	1815	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-14--con.fasta	HAP23	653	650	1	0	2	10077	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-15--con.fasta	HAP35	588	579	1	1	6	17531	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-16--con.fasta	HAP60	635	632	0	16	4	24308	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-17--con.fasta	HAP11	654	647	2	1	12	3466	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-18--con.fasta	HAP24	669	666	0	10	2	10041	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-19--con.fasta	HAP45	661	654	2	1	5	20692	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-1--con.fasta	HAP44	511	434	2	1	6	45504	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-21--con.fasta	HAP09	636	634	0	0	4	2078	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-22--con.fasta	HAP12	652	650	1	0	3	15951	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-25--con.fasta	HAP13	623	623	1	7	6	27320	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-27--con.fasta	HAP16	657	653	0	0	5	5395	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-28--con.fasta	HAP55	578	573	0	1	8	29555	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-2--con.fasta	HAP39	632	628	1	2	1	124136	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-31--con.fasta	HAP44	660	653	8	14	15	1915	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-35--con.fasta	HAP08	658	650	0	0	8	1838	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-39--con.fasta	HAP30	626	623	0	3	6	1954	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-3--con.fasta	HAP17	588	588	0	2	1	31923	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-40--con.fasta	HAP07	660	656	0	3	5	1899	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-4--con.fasta	HAP10	664	644	0	0	1	22808	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	NA	NA	NA	NA	NA	NA	NA	10154	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-6--con.fasta	HAP36	650	648	1	0	6	17562	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-7--con.fasta	HAP19	663	658	0	1	1	9368	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-8--con.fasta	HAP58	544	543	0	0	0	3796	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	FALSE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-9--con.fasta	HAP38	651	647	0	0	11	12527	26	38	50	2475.17	5105.85	363.07	1161044	220%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-0--con.fasta	HAP11	651	651	7	0	7	1515	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	654	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-10--con.fasta	HAP35	650	650	8	4	8	6456	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-11--con.fasta	HAP12	652	652	0	2	5	7901	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	653	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-12--con.fasta	HAP41	655	655	4	5	3	14162	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-13--con.fasta	HAP04	603	602	5	3	3	10653	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-14--con.fasta	HAP20	652	652	9	5	11	547	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-15--con.fasta	HAP36	656	656	4	9	9	7007	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-16--con.fasta	HAP60	655	655	0	2	4	10748	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-17--con.fasta	HAP55	652	652	5	5	11	13125	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-18--con.fasta	HAP16	659	659	2	11	7	2407	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-19--con.fasta	HAP38	656	656	6	6	8	5349	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-1--con.fasta	HAP17	647	647	0	6	5	18477	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-20--con.fasta	HAP24	656	656	3	2	4	4075	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-21--con.fasta	HAP23	642	642	3	3	6	3873	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-22--con.fasta	HAP13	659	659	6	5	4	12135	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	655	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-23--con.fasta	HAP30	649	649	6	5	7	829	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-24--con.fasta	HAP39	660	660	8	7	4	1665	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--B.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--B--clust--clust-25--con.fasta	HAP58	656	656	4	1	1	1680	35	38	50	Command terminated by signal 11
557.70	1084.53	45.66	355636	202%	byActualRef	750	0.003
